instance,method,args
298 20 37366 2193 2274 401 661 267 541 18 316 1552 1697 303 573 445 701 608 847 774 997 399 659 1290 1461 80 372 1518 1666 771 994 704 934 288 559 2226 2303 1567 1710 1500 1650 1779 1901,solve_branch_bound,-I 291 -N 10 -n 20 -W 3000 -C 3000 -w light -m 2.0 -c strong
298 20 37366 2193 2274 401 661 267 541 18 316 1552 1697 303 573 445 701 608 847 774 997 399 659 1290 1461 80 372 1518 1666 771 994 704 934 288 559 2226 2303 1567 1710 1500 1650 1779 1901,solve_greedy,-I 291 -N 10 -n 20 -W 3000 -C 3000 -w light -m 2.0 -c strong
298 20 37366 2193 2274 401 661 267 541 18 316 1552 1697 303 573 445 701 608 847 774 997 399 659 1290 1461 80 372 1518 1666 771 994 704 934 288 559 2226 2303 1567 1710 1500 1650 1779 1901,solve_dynamic_cost,-I 291 -N 10 -n 20 -W 3000 -C 3000 -w light -m 2.0 -c strong
299 20 26140 1023 1221 906 1115 97 388 105 395 873 1086 2001 2101 331 598 690 921 469 723 1100 1290 730 957 723 951 511 760 369 632 72 364 824 1042 170 453 827 1044 965 1168 284 555,solve_bruteforce,-I 291 -N 10 -n 20 -W 3000 -C 3000 -w light -m 2.0 -c strong
299 20 26140 1023 1221 906 1115 97 388 105 395 873 1086 2001 2101 331 598 690 921 469 723 1100 1290 730 957 723 951 511 760 369 632 72 364 824 1042 170 453 827 1044 965 1168 284 555,solve_branch_bound,-I 291 -N 10 -n 20 -W 3000 -C 3000 -w light -m 2.0 -c strong
299 20 26140 1023 1221 906 1115 97 388 105 395 873 1086 2001 2101 331 598 690 921 469 723 1100 1290 730 957 723 951 511 760 369 632 72 364 824 1042 170 453 827 1044 965 1168 284 555,solve_greedy,-I 291 -N 10 -n 20 -W 3000 -C 3000 -w light -m 2.0 -c strong
299 20 26140 1023 1221 906 1115 97 388 105 395 873 1086 2001 2101 331 598 690 921 469 723 1100 1290 730 957 723 951 511 760 369 632 72 364 824 1042 170 453 827 1044 965 1168 284 555,solve_dynamic_cost,-I 291 -N 10 -n 20 -W 3000 -C 3000 -w light -m 2.0 -c strong
300 20 46208 942 1148 1188 1369 2207 2286 1069 1262 425 683 608 847 1556 1700 97 387 1775 1897 1120 1308 60 354 841 1057 1655 1789 2177 2260 160 444 505 755 2448 2503 821 1039 799 1020 2651 2686,solve_bruteforce,-I 291 -N 10 -n 20 -W 3000 -C 3000 -w light -m 2.0 -c strong
300 20 46208 942 1148 1188 1369 2207 2286 1069 1262 425 683 608 847 1556 1700 97 387 1775 1897 1120 1308 60 354 841 1057 1655 1789 2177 2260 160 444 505 755 2448 2503 821 1039 799 1020 2651 2686,solve_branch_bound,-I 291 -N 10 -n 20 -W 3000 -C 3000 -w light -m 2.0 -c strong
300 20 46208 942 1148 1188 1369 2207 2286 1069 1262 425 683 608 847 1556 1700 97 387 1775 1897 1120 1308 60 354 841 1057 1655 1789 2177 2260 160 444 505 755 2448 2503 821 1039 799 1020 2651 2686,solve_greedy,-I 291 -N 10 -n 20 -W 3000 -C 3000 -w light -m 2.0 -c strong
300 20 46208 942 1148 1188 1369 2207 2286 1069 1262 425 683 608 847 1556 1700 97 387 1775 1897 1120 1308 60 354 841 1057 1655 1789 2177 2260 160 444 505 755 2448 2503 821 1039 799 1020 2651 2686,solve_dynamic_cost,-I 291 -N 10 -n 20 -W 3000 -C 3000 -w light -m 2.0 -c strong
301 20 0 2322 738 1587 1898 2902 1820 2466 2207 2603 1492 1425 1767 2938 686 997 2269 2343 2523 2954 276 1991 2536 2341 317 2129 27 1725 8 2922 1270 875 719 2546 178 2129 1054 2258 716 2409 2070,solve_bruteforce,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
301 20 0 2322 738 1587 1898 2902 1820 2466 2207 2603 1492 1425 1767 2938 686 997 2269 2343 2523 2954 276 1991 2536 2341 317 2129 27 1725 8 2922 1270 875 719 2546 178 2129 1054 2258 716 2409 2070,solve_branch_bound,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
301 20 0 2322 738 1587 1898 2902 1820 2466 2207 2603 1492 1425 1767 2938 686 997 2269 2343 2523 2954 276 1991 2536 2341 317 2129 27 1725 8 2922 1270 875 719 2546 178 2129 1054 2258 716 2409 2070,solve_greedy,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
301 20 0 2322 738 1587 1898 2902 1820 2466 2207 2603 1492 1425 1767 2938 686 997 2269 2343 2523 2954 276 1991 2536 2341 317 2129 27 1725 8 2922 1270 875 719 2546 178 2129 1054 2258 716 2409 2070,solve_dynamic_cost,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
302 20 0 2554 2413 754 652 2542 592 1973 1302 498 2070 2010 2486 2918 1060 2632 2453 1813 602 2605 390 1914 2582 297 1591 947 2567 1940 224 548 5 741 55 1917 2131 1568 2470 1826 1908 2042 271,solve_bruteforce,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
302 20 0 2554 2413 754 652 2542 592 1973 1302 498 2070 2010 2486 2918 1060 2632 2453 1813 602 2605 390 1914 2582 297 1591 947 2567 1940 224 548 5 741 55 1917 2131 1568 2470 1826 1908 2042 271,solve_branch_bound,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
302 20 0 2554 2413 754 652 2542 592 1973 1302 498 2070 2010 2486 2918 1060 2632 2453 1813 602 2605 390 1914 2582 297 1591 947 2567 1940 224 548 5 741 55 1917 2131 1568 2470 1826 1908 2042 271,solve_greedy,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
302 20 0 2554 2413 754 652 2542 592 1973 1302 498 2070 2010 2486 2918 1060 2632 2453 1813 602 2605 390 1914 2582 297 1591 947 2567 1940 224 548 5 741 55 1917 2131 1568 2470 1826 1908 2042 271,solve_dynamic_cost,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
303 20 0 1644 1117 2159 2606 2915 2462 2497 75 1680 2340 2581 1108 1769 795 2025 1011 2730 20 2724 1286 2386 52 2067 2005 1180 339 987 2748 2893 2458 2951 1384 1195 1977 2711 2312 1567 1943 2257 1007,solve_bruteforce,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
303 20 0 1644 1117 2159 2606 2915 2462 2497 75 1680 2340 2581 1108 1769 795 2025 1011 2730 20 2724 1286 2386 52 2067 2005 1180 339 987 2748 2893 2458 2951 1384 1195 1977 2711 2312 1567 1943 2257 1007,solve_branch_bound,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
303 20 0 1644 1117 2159 2606 2915 2462 2497 75 1680 2340 2581 1108 1769 795 2025 1011 2730 20 2724 1286 2386 52 2067 2005 1180 339 987 2748 2893 2458 2951 1384 1195 1977 2711 2312 1567 1943 2257 1007,solve_greedy,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
303 20 0 1644 1117 2159 2606 2915 2462 2497 75 1680 2340 2581 1108 1769 795 2025 1011 2730 20 2724 1286 2386 52 2067 2005 1180 339 987 2748 2893 2458 2951 1384 1195 1977 2711 2312 1567 1943 2257 1007,solve_dynamic_cost,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
304 20 0 1162 1605 1704 937 808 1113 2579 763 1310 1512 657 1623 2927 542 1916 190 1793 1079 1168 1605 2871 1461 2918 645 1038 934 1741 1960 2516 1178 2647 2503 2928 1907 1734 881 1334 2075 1686 1025,solve_bruteforce,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
304 20 0 1162 1605 1704 937 808 1113 2579 763 1310 1512 657 1623 2927 542 1916 190 1793 1079 1168 1605 2871 1461 2918 645 1038 934 1741 1960 2516 1178 2647 2503 2928 1907 1734 881 1334 2075 1686 1025,solve_branch_bound,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
304 20 0 1162 1605 1704 937 808 1113 2579 763 1310 1512 657 1623 2927 542 1916 190 1793 1079 1168 1605 2871 1461 2918 645 1038 934 1741 1960 2516 1178 2647 2503 2928 1907 1734 881 1334 2075 1686 1025,solve_greedy,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
304 20 0 1162 1605 1704 937 808 1113 2579 763 1310 1512 657 1623 2927 542 1916 190 1793 1079 1168 1605 2871 1461 2918 645 1038 934 1741 1960 2516 1178 2647 2503 2928 1907 1734 881 1334 2075 1686 1025,solve_dynamic_cost,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
305 20 0 2872 2743 2526 1893 1646 1233 2491 635 2678 1806 2740 1587 1478 2774 2990 434 2797 2234 1857 1995 2273 2384 2060 948 2574 752 808 2536 2127 2539 2734 2293 2458 2624 2983 2032 2774 1353 1449 2698,solve_bruteforce,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
305 20 0 2872 2743 2526 1893 1646 1233 2491 635 2678 1806 2740 1587 1478 2774 2990 434 2797 2234 1857 1995 2273 2384 2060 948 2574 752 808 2536 2127 2539 2734 2293 2458 2624 2983 2032 2774 1353 1449 2698,solve_branch_bound,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
305 20 0 2872 2743 2526 1893 1646 1233 2491 635 2678 1806 2740 1587 1478 2774 2990 434 2797 2234 1857 1995 2273 2384 2060 948 2574 752 808 2536 2127 2539 2734 2293 2458 2624 2983 2032 2774 1353 1449 2698,solve_greedy,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
305 20 0 2872 2743 2526 1893 1646 1233 2491 635 2678 1806 2740 1587 1478 2774 2990 434 2797 2234 1857 1995 2273 2384 2060 948 2574 752 808 2536 2127 2539 2734 2293 2458 2624 2983 2032 2774 1353 1449 2698,solve_dynamic_cost,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
306 20 0 2556 2393 1652 2946 2227 2602 2645 1533 1483 2230 2863 146 1434 1501 1978 2095 2838 2787 2896 2128 2768 1431 2271 1549 2922 1611 2278 2490 2795 1748 2036 641 2032 2264 2717 1236 2059 1813 1205 1032,solve_bruteforce,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
306 20 0 2556 2393 1652 2946 2227 2602 2645 1533 1483 2230 2863 146 1434 1501 1978 2095 2838 2787 2896 2128 2768 1431 2271 1549 2922 1611 2278 2490 2795 1748 2036 641 2032 2264 2717 1236 2059 1813 1205 1032,solve_branch_bound,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
306 20 0 2556 2393 1652 2946 2227 2602 2645 1533 1483 2230 2863 146 1434 1501 1978 2095 2838 2787 2896 2128 2768 1431 2271 1549 2922 1611 2278 2490 2795 1748 2036 641 2032 2264 2717 1236 2059 1813 1205 1032,solve_greedy,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
306 20 0 2556 2393 1652 2946 2227 2602 2645 1533 1483 2230 2863 146 1434 1501 1978 2095 2838 2787 2896 2128 2768 1431 2271 1549 2922 1611 2278 2490 2795 1748 2036 641 2032 2264 2717 1236 2059 1813 1205 1032,solve_dynamic_cost,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
307 20 0 2544 1752 2576 951 2650 769 1445 981 1264 1462 2904 373 2048 411 1881 226 723 468 2160 1268 1578 954 824 956 1554 945 2841 2496 2395 1145 553 491 2140 2462 2180 2202 548 334 698 1472,solve_bruteforce,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
307 20 0 2544 1752 2576 951 2650 769 1445 981 1264 1462 2904 373 2048 411 1881 226 723 468 2160 1268 1578 954 824 956 1554 945 2841 2496 2395 1145 553 491 2140 2462 2180 2202 548 334 698 1472,solve_branch_bound,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
307 20 0 2544 1752 2576 951 2650 769 1445 981 1264 1462 2904 373 2048 411 1881 226 723 468 2160 1268 1578 954 824 956 1554 945 2841 2496 2395 1145 553 491 2140 2462 2180 2202 548 334 698 1472,solve_greedy,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
307 20 0 2544 1752 2576 951 2650 769 1445 981 1264 1462 2904 373 2048 411 1881 226 723 468 2160 1268 1578 954 824 956 1554 945 2841 2496 2395 1145 553 491 2140 2462 2180 2202 548 334 698 1472,solve_dynamic_cost,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
308 20 0 2407 1547 1590 932 2588 1843 2847 934 2585 1457 721 2527 2024 2071 888 1068 2960 762 1898 2662 2769 779 1661 2215 1157 1722 2857 1680 2532 1991 837 491 2240 2534 2882 342 2589 154 2811 2081,solve_bruteforce,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
308 20 0 2407 1547 1590 932 2588 1843 2847 934 2585 1457 721 2527 2024 2071 888 1068 2960 762 1898 2662 2769 779 1661 2215 1157 1722 2857 1680 2532 1991 837 491 2240 2534 2882 342 2589 154 2811 2081,solve_branch_bound,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
308 20 0 2407 1547 1590 932 2588 1843 2847 934 2585 1457 721 2527 2024 2071 888 1068 2960 762 1898 2662 2769 779 1661 2215 1157 1722 2857 1680 2532 1991 837 491 2240 2534 2882 342 2589 154 2811 2081,solve_greedy,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
308 20 0 2407 1547 1590 932 2588 1843 2847 934 2585 1457 721 2527 2024 2071 888 1068 2960 762 1898 2662 2769 779 1661 2215 1157 1722 2857 1680 2532 1991 837 491 2240 2534 2882 342 2589 154 2811 2081,solve_dynamic_cost,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
309 20 0 2004 671 2491 1303 2374 2606 1618 1174 1765 1206 1163 2663 1426 35 2704 1562 1302 587 2693 897 2050 39 2664 149 1562 2811 2146 2680 370 2344 1114 872 1027 1674 2662 2412 2623 2124 2804 2219,solve_bruteforce,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
309 20 0 2004 671 2491 1303 2374 2606 1618 1174 1765 1206 1163 2663 1426 35 2704 1562 1302 587 2693 897 2050 39 2664 149 1562 2811 2146 2680 370 2344 1114 872 1027 1674 2662 2412 2623 2124 2804 2219,solve_branch_bound,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
309 20 0 2004 671 2491 1303 2374 2606 1618 1174 1765 1206 1163 2663 1426 35 2704 1562 1302 587 2693 897 2050 39 2664 149 1562 2811 2146 2680 370 2344 1114 872 1027 1674 2662 2412 2623 2124 2804 2219,solve_greedy,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
309 20 0 2004 671 2491 1303 2374 2606 1618 1174 1765 1206 1163 2663 1426 35 2704 1562 1302 587 2693 897 2050 39 2664 149 1562 2811 2146 2680 370 2344 1114 872 1027 1674 2662 2412 2623 2124 2804 2219,solve_dynamic_cost,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
310 20 0 2565 1843 2739 2137 1617 1472 1096 2267 1540 1666 2133 2658 2983 2946 2708 910 1667 2757 1770 99 2570 994 2702 369 2559 316 1878 118 2900 961 2622 370 2881 1801 445 1584 2717 49 2525 988,solve_bruteforce,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
310 20 0 2565 1843 2739 2137 1617 1472 1096 2267 1540 1666 2133 2658 2983 2946 2708 910 1667 2757 1770 99 2570 994 2702 369 2559 316 1878 118 2900 961 2622 370 2881 1801 445 1584 2717 49 2525 988,solve_branch_bound,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
310 20 0 2565 1843 2739 2137 1617 1472 1096 2267 1540 1666 2133 2658 2983 2946 2708 910 1667 2757 1770 99 2570 994 2702 369 2559 316 1878 118 2900 961 2622 370 2881 1801 445 1584 2717 49 2525 988,solve_greedy,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
310 20 0 2565 1843 2739 2137 1617 1472 1096 2267 1540 1666 2133 2658 2983 2946 2708 910 1667 2757 1770 99 2570 994 2702 369 2559 316 1878 118 2900 961 2622 370 2881 1801 445 1584 2717 49 2525 988,solve_dynamic_cost,-I 301 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
311 20 0 2322 2287 1587 1625 2902 2904 2466 2491 2603 2603 1425 1453 2938 2934 997 1100 2343 2388 2954 2950 1991 2060 2341 2289 2129 2043 1725 1598 2922 2921 875 765 2546 2506 2129 2103 2258 2220 2409 2432,solve_bruteforce,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
311 20 0 2322 2287 1587 1625 2902 2904 2466 2491 2603 2603 1425 1453 2938 2934 997 1100 2343 2388 2954 2950 1991 2060 2341 2289 2129 2043 1725 1598 2922 2921 875 765 2546 2506 2129 2103 2258 2220 2409 2432,solve_branch_bound,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
311 20 0 2322 2287 1587 1625 2902 2904 2466 2491 2603 2603 1425 1453 2938 2934 997 1100 2343 2388 2954 2950 1991 2060 2341 2289 2129 2043 1725 1598 2922 2921 875 765 2546 2506 2129 2103 2258 2220 2409 2432,solve_greedy,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
311 20 0 2322 2287 1587 1625 2902 2904 2466 2491 2603 2603 1425 1453 2938 2934 997 1100 2343 2388 2954 2950 1991 2060 2341 2289 2129 2043 1725 1598 2922 2921 875 765 2546 2506 2129 2103 2258 2220 2409 2432,solve_dynamic_cost,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
312 20 0 2554 2581 754 626 2542 2514 1973 1959 498 593 2010 2075 2918 2915 2632 2655 1813 1742 2605 2576 1914 1992 297 313 947 1093 1940 1850 548 304 741 523 1917 1963 1568 1661 1826 1857 2042 1964,solve_bruteforce,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
312 20 0 2554 2581 754 626 2542 2514 1973 1959 498 593 2010 2075 2918 2915 2632 2655 1813 1742 2605 2576 1914 1992 297 313 947 1093 1940 1850 548 304 741 523 1917 1963 1568 1661 1826 1857 2042 1964,solve_branch_bound,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
312 20 0 2554 2581 754 626 2542 2514 1973 1959 498 593 2010 2075 2918 2915 2632 2655 1813 1742 2605 2576 1914 1992 297 313 947 1093 1940 1850 548 304 741 523 1917 1963 1568 1661 1826 1857 2042 1964,solve_greedy,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
312 20 0 2554 2581 754 626 2542 2514 1973 1959 498 593 2010 2075 2918 2915 2632 2655 1813 1742 2605 2576 1914 1992 297 313 947 1093 1940 1850 548 304 741 523 1917 1963 1568 1661 1826 1857 2042 1964,solve_dynamic_cost,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
313 20 0 1644 1609 2159 2221 2915 2921 2497 2450 1680 1754 2581 2570 1769 1712 2025 1993 2730 2704 2724 2720 2386 2327 2067 2098 1180 1039 987 1154 2893 2900 2951 2951 1195 1252 2711 2727 1567 1609 2257 2233,solve_bruteforce,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
313 20 0 1644 1609 2159 2221 2915 2921 2497 2450 1680 1754 2581 2570 1769 1712 2025 1993 2730 2704 2724 2720 2386 2327 2067 2098 1180 1039 987 1154 2893 2900 2951 2951 1195 1252 2711 2727 1567 1609 2257 2233,solve_branch_bound,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
313 20 0 1644 1609 2159 2221 2915 2921 2497 2450 1680 1754 2581 2570 1769 1712 2025 1993 2730 2704 2724 2720 2386 2327 2067 2098 1180 1039 987 1154 2893 2900 2951 2951 1195 1252 2711 2727 1567 1609 2257 2233,solve_greedy,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
313 20 0 1644 1609 2159 2221 2915 2921 2497 2450 1680 1754 2581 2570 1769 1712 2025 1993 2730 2704 2724 2720 2386 2327 2067 2098 1180 1039 987 1154 2893 2900 2951 2951 1195 1252 2711 2727 1567 1609 2257 2233,solve_dynamic_cost,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
314 20 0 1162 1175 1704 1655 808 752 2579 2558 1310 1312 657 676 2927 2922 1916 1821 1793 1759 1168 1181 2871 2871 2918 2913 1038 963 1741 1780 2516 2505 2647 2671 2928 2930 1734 1681 1334 1397 1686 1644,solve_bruteforce,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
314 20 0 1162 1175 1704 1655 808 752 2579 2558 1310 1312 657 676 2927 2922 1916 1821 1793 1759 1168 1181 2871 2871 2918 2913 1038 963 1741 1780 2516 2505 2647 2671 2928 2930 1734 1681 1334 1397 1686 1644,solve_branch_bound,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
314 20 0 1162 1175 1704 1655 808 752 2579 2558 1310 1312 657 676 2927 2922 1916 1821 1793 1759 1168 1181 2871 2871 2918 2913 1038 963 1741 1780 2516 2505 2647 2671 2928 2930 1734 1681 1334 1397 1686 1644,solve_greedy,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
314 20 0 1162 1175 1704 1655 808 752 2579 2558 1310 1312 657 676 2927 2922 1916 1821 1793 1759 1168 1181 2871 2871 2918 2913 1038 963 1741 1780 2516 2505 2647 2671 2928 2930 1734 1681 1334 1397 1686 1644,solve_dynamic_cost,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
315 20 0 2872 2882 2526 2539 1646 1622 2491 2461 2678 2685 2740 2742 1478 1607 2990 2989 2797 2807 1857 1895 2273 2316 2060 2025 2574 2553 808 960 2127 2187 2734 2748 2458 2499 2983 2984 2774 2772 1449 1573,solve_bruteforce,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
315 20 0 2872 2882 2526 2539 1646 1622 2491 2461 2678 2685 2740 2742 1478 1607 2990 2989 2797 2807 1857 1895 2273 2316 2060 2025 2574 2553 808 960 2127 2187 2734 2748 2458 2499 2983 2984 2774 2772 1449 1573,solve_branch_bound,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
315 20 0 2872 2882 2526 2539 1646 1622 2491 2461 2678 2685 2740 2742 1478 1607 2990 2989 2797 2807 1857 1895 2273 2316 2060 2025 2574 2553 808 960 2127 2187 2734 2748 2458 2499 2983 2984 2774 2772 1449 1573,solve_greedy,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
315 20 0 2872 2882 2526 2539 1646 1622 2491 2461 2678 2685 2740 2742 1478 1607 2990 2989 2797 2807 1857 1895 2273 2316 2060 2025 2574 2553 808 960 2127 2187 2734 2748 2458 2499 2983 2984 2774 2772 1449 1573,solve_dynamic_cost,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
316 20 0 2556 2582 1652 1782 2227 2284 2645 2646 1483 1557 2863 2850 1434 1434 1978 2019 2838 2852 2896 2900 2768 2766 2271 2274 2922 2923 2278 2326 2795 2798 2036 1981 2032 2082 2717 2712 2059 2079 1205 1149,solve_bruteforce,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
316 20 0 2556 2582 1652 1782 2227 2284 2645 2646 1483 1557 2863 2850 1434 1434 1978 2019 2838 2852 2896 2900 2768 2766 2271 2274 2922 2923 2278 2326 2795 2798 2036 1981 2032 2082 2717 2712 2059 2079 1205 1149,solve_branch_bound,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
316 20 0 2556 2582 1652 1782 2227 2284 2645 2646 1483 1557 2863 2850 1434 1434 1978 2019 2838 2852 2896 2900 2768 2766 2271 2274 2922 2923 2278 2326 2795 2798 2036 1981 2032 2082 2717 2712 2059 2079 1205 1149,solve_greedy,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
316 20 0 2556 2582 1652 1782 2227 2284 2645 2646 1483 1557 2863 2850 1434 1434 1978 2019 2838 2852 2896 2900 2768 2766 2271 2274 2922 2923 2278 2326 2795 2798 2036 1981 2032 2082 2717 2712 2059 2079 1205 1149,solve_dynamic_cost,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
317 20 0 2544 2551 2576 2560 2650 2633 1445 1391 1264 1260 2904 2897 2048 1979 1881 1786 723 566 2160 2147 1578 1527 824 745 1554 1501 2841 2851 2395 2380 553 389 2140 2195 2180 2219 548 357 698 693,solve_bruteforce,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
317 20 0 2544 2551 2576 2560 2650 2633 1445 1391 1264 1260 2904 2897 2048 1979 1881 1786 723 566 2160 2147 1578 1527 824 745 1554 1501 2841 2851 2395 2380 553 389 2140 2195 2180 2219 548 357 698 693,solve_branch_bound,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
317 20 0 2544 2551 2576 2560 2650 2633 1445 1391 1264 1260 2904 2897 2048 1979 1881 1786 723 566 2160 2147 1578 1527 824 745 1554 1501 2841 2851 2395 2380 553 389 2140 2195 2180 2219 548 357 698 693,solve_greedy,-I 311 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
