instance,method,args
202 24 12332 959 1163 1357 1521 86 377 539 785 2914 2923 1321 1489 661 895 290 561 839 1055 756 980 1483 1635 1232 1408 271 544 181 463 880 1092 615 854 1821 1939 108 398 543 789 1806 1925 1434 1591 338 604 100 390 913 1121,solve_greedy,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
202 24 12332 959 1163 1357 1521 86 377 539 785 2914 2923 1321 1489 661 895 290 561 839 1055 756 980 1483 1635 1232 1408 271 544 181 463 880 1092 615 854 1821 1939 108 398 543 789 1806 1925 1434 1591 338 604 100 390 913 1121,solve_dynamic_cost,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
203 24 15679 1839 1955 107 396 1955 2059 2193 2274 1691 1822 1489 1640 2201 2281 986 1188 369 632 1157 1341 390 651 74 367 1502 1652 1208 1387 130 417 1540 1686 783 1005 1963 2067 2067 2160 1108 1298 485 737 865 1079 73 366 1094 1285,solve_bruteforce,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
203 24 15679 1839 1955 107 396 1955 2059 2193 2274 1691 1822 1489 1640 2201 2281 986 1188 369 632 1157 1341 390 651 74 367 1502 1652 1208 1387 130 417 1540 1686 783 1005 1963 2067 2067 2160 1108 1298 485 737 865 1079 73 366 1094 1285,solve_branch_bound,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
203 24 15679 1839 1955 107 396 1955 2059 2193 2274 1691 1822 1489 1640 2201 2281 986 1188 369 632 1157 1341 390 651 74 367 1502 1652 1208 1387 130 417 1540 1686 783 1005 1963 2067 2067 2160 1108 1298 485 737 865 1079 73 366 1094 1285,solve_greedy,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
203 24 15679 1839 1955 107 396 1955 2059 2193 2274 1691 1822 1489 1640 2201 2281 986 1188 369 632 1157 1341 390 651 74 367 1502 1652 1208 1387 130 417 1540 1686 783 1005 1963 2067 2067 2160 1108 1298 485 737 865 1079 73 366 1094 1285,solve_dynamic_cost,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
204 24 13703 2120 2208 75 367 1815 1933 1526 1673 1382 1544 525 772 1315 1484 1976 2078 129 416 258 532 708 937 1355 1519 1768 1891 40 336 2098 2189 323 591 1195 1375 223 501 1137 1323 1523 1671 227 505 1041 1237 869 1082 204 484,solve_bruteforce,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
204 24 13703 2120 2208 75 367 1815 1933 1526 1673 1382 1544 525 772 1315 1484 1976 2078 129 416 258 532 708 937 1355 1519 1768 1891 40 336 2098 2189 323 591 1195 1375 223 501 1137 1323 1523 1671 227 505 1041 1237 869 1082 204 484,solve_branch_bound,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
204 24 13703 2120 2208 75 367 1815 1933 1526 1673 1382 1544 525 772 1315 1484 1976 2078 129 416 258 532 708 937 1355 1519 1768 1891 40 336 2098 2189 323 591 1195 1375 223 501 1137 1323 1523 1671 227 505 1041 1237 869 1082 204 484,solve_greedy,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
204 24 13703 2120 2208 75 367 1815 1933 1526 1673 1382 1544 525 772 1315 1484 1976 2078 129 416 258 532 708 937 1355 1519 1768 1891 40 336 2098 2189 323 591 1195 1375 223 501 1137 1323 1523 1671 227 505 1041 1237 869 1082 204 484,solve_dynamic_cost,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
205 24 10358 1144 1330 1006 1205 20 318 233 510 527 774 307 576 941 1147 2193 2274 401 661 267 541 18 316 1552 1697 303 573 445 701 608 847 774 997 399 659 1290 1461 80 372 1518 1666 771 994 704 934 288 559 2226 2303,solve_bruteforce,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
205 24 10358 1144 1330 1006 1205 20 318 233 510 527 774 307 576 941 1147 2193 2274 401 661 267 541 18 316 1552 1697 303 573 445 701 608 847 774 997 399 659 1290 1461 80 372 1518 1666 771 994 704 934 288 559 2226 2303,solve_branch_bound,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
205 24 10358 1144 1330 1006 1205 20 318 233 510 527 774 307 576 941 1147 2193 2274 401 661 267 541 18 316 1552 1697 303 573 445 701 608 847 774 997 399 659 1290 1461 80 372 1518 1666 771 994 704 934 288 559 2226 2303,solve_greedy,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
205 24 10358 1144 1330 1006 1205 20 318 233 510 527 774 307 576 941 1147 2193 2274 401 661 267 541 18 316 1552 1697 303 573 445 701 608 847 774 997 399 659 1290 1461 80 372 1518 1666 771 994 704 934 288 559 2226 2303,solve_dynamic_cost,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
206 24 10596 1023 1221 906 1115 97 388 105 395 873 1086 2001 2101 331 598 690 921 469 723 1100 1290 730 957 723 951 511 760 369 632 72 364 824 1042 170 453 827 1044 965 1168 284 555 1796 1916 1969 2072 457 712 1137 1323,solve_bruteforce,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
206 24 10596 1023 1221 906 1115 97 388 105 395 873 1086 2001 2101 331 598 690 921 469 723 1100 1290 730 957 723 951 511 760 369 632 72 364 824 1042 170 453 827 1044 965 1168 284 555 1796 1916 1969 2072 457 712 1137 1323,solve_branch_bound,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
206 24 10596 1023 1221 906 1115 97 388 105 395 873 1086 2001 2101 331 598 690 921 469 723 1100 1290 730 957 723 951 511 760 369 632 72 364 824 1042 170 453 827 1044 965 1168 284 555 1796 1916 1969 2072 457 712 1137 1323,solve_greedy,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
206 24 10596 1023 1221 906 1115 97 388 105 395 873 1086 2001 2101 331 598 690 921 469 723 1100 1290 730 957 723 951 511 760 369 632 72 364 824 1042 170 453 827 1044 965 1168 284 555 1796 1916 1969 2072 457 712 1137 1323,solve_dynamic_cost,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
207 24 15633 608 847 1556 1700 97 387 1775 1897 1120 1308 60 354 841 1057 1655 1789 2177 2260 160 444 505 755 2448 2503 821 1039 799 1020 2651 2686 2303 2373 594 835 1581 1723 413 672 1158 1343 416 674 1544 1690 977 1179 930 1137,solve_bruteforce,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
207 24 15633 608 847 1556 1700 97 387 1775 1897 1120 1308 60 354 841 1057 1655 1789 2177 2260 160 444 505 755 2448 2503 821 1039 799 1020 2651 2686 2303 2373 594 835 1581 1723 413 672 1158 1343 416 674 1544 1690 977 1179 930 1137,solve_branch_bound,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
207 24 15633 608 847 1556 1700 97 387 1775 1897 1120 1308 60 354 841 1057 1655 1789 2177 2260 160 444 505 755 2448 2503 821 1039 799 1020 2651 2686 2303 2373 594 835 1581 1723 413 672 1158 1343 416 674 1544 1690 977 1179 930 1137,solve_greedy,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
207 24 15633 608 847 1556 1700 97 387 1775 1897 1120 1308 60 354 841 1057 1655 1789 2177 2260 160 444 505 755 2448 2503 821 1039 799 1020 2651 2686 2303 2373 594 835 1581 1723 413 672 1158 1343 416 674 1544 1690 977 1179 930 1137,solve_dynamic_cost,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
208 24 14079 2113 2202 1933 2040 2002 2102 1103 1293 457 711 1340 1506 786 1008 144 429 1321 1489 61 355 2164 2248 119 407 762 986 190 471 920 1128 997 1197 2330 2397 1037 1233 144 429 1310 1479 1221 1399 1010 1209 627 864 395 655,solve_bruteforce,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
208 24 14079 2113 2202 1933 2040 2002 2102 1103 1293 457 711 1340 1506 786 1008 144 429 1321 1489 61 355 2164 2248 119 407 762 986 190 471 920 1128 997 1197 2330 2397 1037 1233 144 429 1310 1479 1221 1399 1010 1209 627 864 395 655,solve_branch_bound,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
208 24 14079 2113 2202 1933 2040 2002 2102 1103 1293 457 711 1340 1506 786 1008 144 429 1321 1489 61 355 2164 2248 119 407 762 986 190 471 920 1128 997 1197 2330 2397 1037 1233 144 429 1310 1479 1221 1399 1010 1209 627 864 395 655,solve_greedy,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
208 24 14079 2113 2202 1933 2040 2002 2102 1103 1293 457 711 1340 1506 786 1008 144 429 1321 1489 61 355 2164 2248 119 407 762 986 190 471 920 1128 997 1197 2330 2397 1037 1233 144 429 1310 1479 1221 1399 1010 1209 627 864 395 655,solve_dynamic_cost,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
209 24 13923 1383 1544 1700 1830 1838 1954 338 605 385 647 340 606 2502 2552 297 567 1439 1595 1409 1568 2082 2174 308 577 1448 1603 337 603 855 1069 321 589 2008 2107 1887 1998 339 605 197 477 436 692 1384 1546 788 1009 193 474,solve_bruteforce,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
209 24 13923 1383 1544 1700 1830 1838 1954 338 605 385 647 340 606 2502 2552 297 567 1439 1595 1409 1568 2082 2174 308 577 1448 1603 337 603 855 1069 321 589 2008 2107 1887 1998 339 605 197 477 436 692 1384 1546 788 1009 193 474,solve_branch_bound,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
209 24 13923 1383 1544 1700 1830 1838 1954 338 605 385 647 340 606 2502 2552 297 567 1439 1595 1409 1568 2082 2174 308 577 1448 1603 337 603 855 1069 321 589 2008 2107 1887 1998 339 605 197 477 436 692 1384 1546 788 1009 193 474,solve_greedy,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
209 24 13923 1383 1544 1700 1830 1838 1954 338 605 385 647 340 606 2502 2552 297 567 1439 1595 1409 1568 2082 2174 308 577 1448 1603 337 603 855 1069 321 589 2008 2107 1887 1998 339 605 197 477 436 692 1384 1546 788 1009 193 474,solve_dynamic_cost,-I 200 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.575 -c strong
210 24 23514 679 738 1414 1898 99 1820 535 2207 398 1492 1576 1767 63 686 2004 2269 658 2523 47 276 1010 2536 660 317 872 27 1276 8 79 1270 2126 719 455 178 872 1054 743 716 592 2070 2247 652 459 592 1028 1302 2503 2070,solve_bruteforce,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
210 24 23514 679 738 1414 1898 99 1820 535 2207 398 1492 1576 1767 63 686 2004 2269 658 2523 47 276 1010 2536 660 317 872 27 1276 8 79 1270 2126 719 455 178 872 1054 743 716 592 2070 2247 652 459 592 1028 1302 2503 2070,solve_branch_bound,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
210 24 23514 679 738 1414 1898 99 1820 535 2207 398 1492 1576 1767 63 686 2004 2269 658 2523 47 276 1010 2536 660 317 872 27 1276 8 79 1270 2126 719 455 178 872 1054 743 716 592 2070 2247 652 459 592 1028 1302 2503 2070,solve_greedy,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
210 24 23514 679 738 1414 1898 99 1820 535 2207 398 1492 1576 1767 63 686 2004 2269 658 2523 47 276 1010 2536 660 317 872 27 1276 8 79 1270 2126 719 455 178 872 1054 743 716 592 2070 2247 652 459 592 1028 1302 2503 2070,solve_dynamic_cost,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
211 24 26275 938 1702 369 2453 1188 602 396 390 1087 2582 2704 1591 2054 2567 1061 224 2453 5 2260 55 1084 2131 1433 2470 1175 1908 959 271 161 1572 86 2462 504 75 1321 2340 420 1108 1232 795 976 1011 271 20 277 1286 615 52,solve_bruteforce,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
211 24 26275 938 1702 369 2453 1188 602 396 390 1087 2582 2704 1591 2054 2567 1061 224 2453 5 2260 55 1084 2131 1433 2470 1175 1908 959 271 161 1572 86 2462 504 75 1321 2340 420 1108 1232 795 976 1011 271 20 277 1286 615 52,solve_branch_bound,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
211 24 26275 938 1702 369 2453 1188 602 396 390 1087 2582 2704 1591 2054 2567 1061 224 2453 5 2260 55 1084 2131 1433 2470 1175 1908 959 271 161 1572 86 2462 504 75 1321 2340 420 1108 1232 795 976 1011 271 20 277 1286 615 52,solve_greedy,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
211 24 26275 938 1702 369 2453 1188 602 396 390 1087 2582 2704 1591 2054 2567 1061 224 2453 5 2260 55 1084 2131 1433 2470 1175 1908 959 271 161 1572 86 2462 504 75 1321 2340 420 1108 1232 795 976 1011 271 20 277 1286 615 52,solve_dynamic_cost,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
212 24 27837 1821 339 2014 2748 108 2458 50 1384 1806 1977 290 2312 1434 1943 744 1007 338 2901 1839 1605 1297 937 2193 1113 422 763 1691 1512 2344 1623 74 542 1085 190 1208 1079 1833 1605 130 1461 83 645 1963 934 1260 1960 485 1178,solve_bruteforce,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
212 24 27837 1821 339 2014 2748 108 2458 50 1384 1806 1977 290 2312 1434 1943 744 1007 338 2901 1839 1605 1297 937 2193 1113 422 763 1691 1512 2344 1623 74 542 1085 190 1208 1079 1833 1605 130 1461 83 645 1963 934 1260 1960 485 1178,solve_branch_bound,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
212 24 27837 1821 339 2014 2748 108 2458 50 1384 1806 1977 290 2312 1434 1943 744 1007 338 2901 1839 1605 1297 937 2193 1113 422 763 1691 1512 2344 1623 74 542 1085 190 1208 1079 1833 1605 130 1461 83 645 1963 934 1260 1960 485 1178,solve_greedy,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
212 24 27837 1821 339 2014 2748 108 2458 50 1384 1806 1977 290 2312 1434 1943 744 1007 338 2901 1839 1605 1297 937 2193 1113 422 763 1691 1512 2344 1623 74 542 1085 190 1208 1079 1833 1605 130 1461 83 645 1963 934 1260 1960 485 1178,solve_dynamic_cost,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
213 24 18443 865 1752 354 2503 73 1907 1267 881 1667 2075 1315 1025 475 1893 1355 1233 510 635 323 1806 261 1587 1523 2774 11 434 204 2234 1144 1995 728 2384 941 948 427 752 2193 2536 874 2539 267 2293 543 2624 18 2032 227 1353,solve_bruteforce,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
213 24 18443 865 1752 354 2503 73 1907 1267 881 1667 2075 1315 1025 475 1893 1355 1233 510 635 323 1806 261 1587 1523 2774 11 434 204 2234 1144 1995 728 2384 941 948 427 752 2193 2536 874 2539 267 2293 543 2624 18 2032 227 1353,solve_branch_bound,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
213 24 18443 865 1752 354 2503 73 1907 1267 881 1667 2075 1315 1025 475 1893 1355 1233 510 635 323 1806 261 1587 1523 2774 11 434 204 2234 1144 1995 728 2384 941 948 427 752 2193 2536 874 2539 267 2293 543 2624 18 2032 227 1353,solve_greedy,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
213 24 18443 865 1752 354 2503 73 1907 1267 881 1667 2075 1315 1025 475 1893 1355 1233 510 635 323 1806 261 1587 1523 2774 11 434 204 2234 1144 1995 728 2384 941 948 427 752 2193 2536 874 2539 267 2293 543 2624 18 2032 227 1353,solve_dynamic_cost,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
214 24 19861 1349 2946 774 2602 356 1533 1518 2230 138 146 1567 1501 1023 2095 163 2787 105 2128 233 1431 730 1549 79 1611 723 2490 206 1748 965 641 969 2264 284 1236 942 1813 1796 1032 2207 1932 457 1752 425 951 351 769 1556 981,solve_bruteforce,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
214 24 19861 1349 2946 774 2602 356 1533 1518 2230 138 146 1567 1501 1023 2095 163 2787 105 2128 233 1431 730 1549 79 1611 723 2490 206 1748 965 641 969 2264 284 1236 942 1813 1796 1032 2207 1932 457 1752 425 951 351 769 1556 981,solve_branch_bound,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
214 24 19861 1349 2946 774 2602 356 1533 1518 2230 138 146 1567 1501 1023 2095 163 2787 105 2128 233 1431 730 1549 79 1611 723 2490 206 1748 965 641 969 2264 284 1236 942 1813 1796 1032 2207 1932 457 1752 425 951 351 769 1556 981,solve_greedy,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
214 24 19861 1349 2946 774 2602 356 1533 1518 2230 138 146 1567 1501 1023 2095 163 2787 105 2128 233 1431 730 1549 79 1611 723 2490 206 1748 965 641 969 2264 284 1236 942 1813 1796 1032 2207 1932 457 1752 425 951 351 769 1556 981,solve_dynamic_cost,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
215 24 30998 97 373 953 411 1120 226 2278 468 841 1268 1423 954 2177 956 1447 945 160 2496 606 1145 2448 491 861 2462 821 2202 2453 334 2303 1472 1176 2646 594 1547 1411 932 413 1843 154 934 416 1457 2280 2527 977 2071 2113 1068,solve_bruteforce,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
215 24 30998 97 373 953 411 1120 226 2278 468 841 1268 1423 954 2177 956 1447 945 160 2496 606 1145 2448 491 861 2462 821 2202 2453 334 2303 1472 1176 2646 594 1547 1411 932 413 1843 154 934 416 1457 2280 2527 977 2071 2113 1068,solve_branch_bound,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
215 24 30998 97 373 953 411 1120 226 2278 468 841 1268 1423 954 2177 956 1447 945 160 2496 606 1145 2448 491 861 2462 821 2202 2453 334 2303 1472 1176 2646 594 1547 1411 932 413 1843 154 934 416 1457 2280 2527 977 2071 2113 1068,solve_greedy,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
215 24 30998 97 373 953 411 1120 226 2278 468 841 1268 1423 954 2177 956 1447 945 160 2496 606 1145 2448 491 861 2462 821 2202 2453 334 2303 1472 1176 2646 594 1547 1411 932 413 1843 154 934 416 1457 2280 2527 977 2071 2113 1068,solve_dynamic_cost,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
216 24 23868 2002 1898 232 779 1340 2215 1844 1722 144 1680 469 1991 2164 491 761 2534 119 342 412 154 190 2081 510 1303 627 2606 1383 1174 1236 1206 1838 2663 1575 35 297 1562 1699 587 308 897 951 39 337 149 1439 2811 855 2680,solve_bruteforce,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
216 24 23868 2002 1898 232 779 1340 2215 1844 1722 144 1680 469 1991 2164 491 761 2534 119 342 412 154 190 2081 510 1303 627 2606 1383 1174 1236 1206 1838 2663 1575 35 297 1562 1699 587 308 897 951 39 337 149 1439 2811 855 2680,solve_branch_bound,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
216 24 23868 2002 1898 232 779 1340 2215 1844 1722 144 1680 469 1991 2164 491 761 2534 119 342 412 154 190 2081 510 1303 627 2606 1383 1174 1236 1206 1838 2663 1575 35 297 1562 1699 587 308 897 951 39 337 149 1439 2811 855 2680,solve_greedy,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
216 24 23868 2002 1898 232 779 1340 2215 1844 1722 144 1680 469 1991 2164 491 761 2534 119 342 412 154 190 2081 510 1303 627 2606 1383 1174 1236 1206 1838 2663 1575 35 297 1562 1699 587 308 897 951 39 337 149 1439 2811 855 2680,solve_dynamic_cost,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
217 24 19510 2008 275 657 898 339 2412 378 2124 197 2219 297 2268 1384 1472 1905 2267 1461 1666 868 2658 18 2946 293 910 1334 2757 1231 99 431 994 299 369 442 316 1123 118 101 961 379 370 120 1801 2556 1584 284 49 476 988,solve_bruteforce,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
217 24 19510 2008 275 657 898 339 2412 378 2124 197 2219 297 2268 1384 1472 1905 2267 1461 1666 868 2658 18 2946 293 910 1334 2757 1231 99 431 994 299 369 442 316 1123 118 101 961 379 370 120 1801 2556 1584 284 49 476 988,solve_branch_bound,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
217 24 19510 2008 275 657 898 339 2412 378 2124 197 2219 297 2268 1384 1472 1905 2267 1461 1666 868 2658 18 2946 293 910 1334 2757 1231 99 431 994 299 369 442 316 1123 118 101 961 379 370 120 1801 2556 1584 284 49 476 988,solve_greedy,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
217 24 19510 2008 275 657 898 339 2412 378 2124 197 2219 297 2268 1384 1472 1905 2267 1461 1666 868 2658 18 2946 293 910 1334 2757 1231 99 431 994 299 369 442 316 1123 118 101 961 379 370 120 1801 2556 1584 284 49 476 988,solve_dynamic_cost,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
218 24 26745 1759 1438 192 2493 701 1440 1822 2879 75 496 237 371 525 656 1525 720 878 2561 1900 1959 1690 1604 1641 1448 2 862 1694 1468 1564 1666 1217 2416 1705 1666 708 468 406 573 1768 922 239 2074 2243 1457 73 100 908 330,solve_bruteforce,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
218 24 26745 1759 1438 192 2493 701 1440 1822 2879 75 496 237 371 525 656 1525 720 878 2561 1900 1959 1690 1604 1641 1448 2 862 1694 1468 1564 1666 1217 2416 1705 1666 708 468 406 573 1768 922 239 2074 2243 1457 73 100 908 330,solve_branch_bound,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
218 24 26745 1759 1438 192 2493 701 1440 1822 2879 75 496 237 371 525 656 1525 720 878 2561 1900 1959 1690 1604 1641 1448 2 862 1694 1468 1564 1666 1217 2416 1705 1666 708 468 406 573 1768 922 239 2074 2243 1457 73 100 908 330,solve_greedy,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
218 24 26745 1759 1438 192 2493 701 1440 1822 2879 75 496 237 371 525 656 1525 720 878 2561 1900 1959 1690 1604 1641 1448 2 862 1694 1468 1564 1666 1217 2416 1705 1666 708 468 406 573 1768 922 239 2074 2243 1457 73 100 908 330,solve_dynamic_cost,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
219 24 25650 713 1813 689 661 372 1985 154 1516 1537 64 453 960 562 2690 1076 1229 1534 2499 1480 2720 2458 2575 837 2590 784 2125 2079 2397 1942 1891 1139 361 599 538 1789 1917 550 1385 218 433 1483 320 1360 2276 468 2402 153 48,solve_bruteforce,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
219 24 25650 713 1813 689 661 372 1985 154 1516 1537 64 453 960 562 2690 1076 1229 1534 2499 1480 2720 2458 2575 837 2590 784 2125 2079 2397 1942 1891 1139 361 599 538 1789 1917 550 1385 218 433 1483 320 1360 2276 468 2402 153 48,solve_branch_bound,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
219 24 25650 713 1813 689 661 372 1985 154 1516 1537 64 453 960 562 2690 1076 1229 1534 2499 1480 2720 2458 2575 837 2590 784 2125 2079 2397 1942 1891 1139 361 599 538 1789 1917 550 1385 218 433 1483 320 1360 2276 468 2402 153 48,solve_greedy,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
219 24 25650 713 1813 689 661 372 1985 154 1516 1537 64 453 960 562 2690 1076 1229 1534 2499 1480 2720 2458 2575 837 2590 784 2125 2079 2397 1942 1891 1139 361 599 538 1789 1917 550 1385 218 433 1483 320 1360 2276 468 2402 153 48,solve_dynamic_cost,-I 210 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.05 -c uni
