instance,method,args,tag
627 16 56552 2042 511 271 2840 1644 1572 1117 2159 2107 2606 2915 2262 2462 1197 1715 2497 87 75 1680 1221 2340 2215 2711 563 2162 1734 2245 102 1260 2581 1518 1108,solve_dynamic_cost,-I 621 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
628 16 61936 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011 2730 149 20 2792 2820 2724 2121 1286 737 1052 2454 2823 2386 1976 52 2067 1638 2005 1912,solve_bruteforce,-I 621 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
628 16 61936 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011 2730 149 20 2792 2820 2724 2121 1286 737 1052 2454 2823 2386 1976 52 2067 1638 2005 1912,solve_branch_bound,-I 621 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
628 16 61936 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011 2730 149 20 2792 2820 2724 2121 1286 737 1052 2454 2823 2386 1976 52 2067 1638 2005 1912,solve_greedy,-I 621 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
628 16 61936 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011 2730 149 20 2792 2820 2724 2121 1286 737 1052 2454 2823 2386 1976 52 2067 1638 2005 1912,solve_dynamic_cost,-I 621 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
629 16 38782 1525 1837 1180 315 339 987 452 2748 2 1544 1753 2038 2893 2304 2458 138 466 2951 466 1384 196 2733 2489 2584 1195 1067 1977 2711 1821 2312 179 858,solve_bruteforce,-I 621 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
629 16 38782 1525 1837 1180 315 339 987 452 2748 2 1544 1753 2038 2893 2304 2458 138 466 2951 466 1384 196 2733 2489 2584 1195 1067 1977 2711 1821 2312 179 858,solve_branch_bound,-I 621 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
629 16 38782 1525 1837 1180 315 339 987 452 2748 2 1544 1753 2038 2893 2304 2458 138 466 2951 466 1384 196 2733 2489 2584 1195 1067 1977 2711 1821 2312 179 858,solve_greedy,-I 621 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
629 16 38782 1525 1837 1180 315 339 987 452 2748 2 1544 1753 2038 2893 2304 2458 138 466 2951 466 1384 196 2733 2489 2584 1195 1067 1977 2711 1821 2312 179 858,solve_dynamic_cost,-I 621 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
630 16 37324 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036 808 235,solve_bruteforce,-I 621 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
630 16 37324 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036 808 235,solve_branch_bound,-I 621 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
630 16 37324 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036 808 235,solve_greedy,-I 621 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
630 16 37324 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036 808 235,solve_dynamic_cost,-I 621 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
631 16 19121 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587 928 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425,solve_bruteforce,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
631 16 19121 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587 928 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425,solve_branch_bound,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
631 16 19121 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587 928 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425,solve_greedy,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
631 16 19121 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587 928 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425,solve_dynamic_cost,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
632 16 18696 1767 982 1043 2938 563 686 997 185 2269 2343 802 2523 345 854 1135 1229 2954 697 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242,solve_bruteforce,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
632 16 18696 1767 982 1043 2938 563 686 997 185 2269 2343 802 2523 345 854 1135 1229 2954 697 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242,solve_branch_bound,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
632 16 18696 1767 982 1043 2938 563 686 997 185 2269 2343 802 2523 345 854 1135 1229 2954 697 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242,solve_greedy,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
632 16 18696 1767 982 1043 2938 563 686 997 185 2269 2343 802 2523 345 854 1135 1229 2954 697 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242,solve_dynamic_cost,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
633 16 18274 227 422 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270 1546 2325 875 369 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054,solve_bruteforce,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
633 16 18274 227 422 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270 1546 2325 875 369 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054,solve_branch_bound,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
633 16 18274 227 422 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270 1546 2325 875 369 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054,solve_greedy,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
633 16 18274 227 422 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270 1546 2325 875 369 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054,solve_dynamic_cost,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
634 16 23526 2624 2258 1896 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534 1302 1129 2815 498 85 2070 509 2063 2010 1702 2486 2918 331,solve_bruteforce,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
634 16 23526 2624 2258 1896 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534 1302 1129 2815 498 85 2070 509 2063 2010 1702 2486 2918 331,solve_branch_bound,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
634 16 23526 2624 2258 1896 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534 1302 1129 2815 498 85 2070 509 2063 2010 1702 2486 2918 331,solve_greedy,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
634 16 23526 2624 2258 1896 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534 1302 1129 2815 498 85 2070 509 2063 2010 1702 2486 2918 331,solve_dynamic_cost,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
635 16 16435 220 1053 2632 1469 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582 66 1731 1973 2851 1213 2699 8 233 1587 2252 583 2961,solve_bruteforce,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
635 16 16435 220 1053 2632 1469 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582 66 1731 1973 2851 1213 2699 8 233 1587 2252 583 2961,solve_branch_bound,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
635 16 16435 220 1053 2632 1469 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582 66 1731 1973 2851 1213 2699 8 233 1587 2252 583 2961,solve_greedy,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
635 16 16435 220 1053 2632 1469 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582 66 1731 1973 2851 1213 2699 8 233 1587 2252 583 2961,solve_dynamic_cost,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
636 16 16958 158 1591 993 2405 947 288 2567 1940 1508 224 527 930 548 546 5 1133 2901 741 580 55 1917 784 2131 1603 2616 878 1198 1568 776 2470 1826 1479,solve_bruteforce,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
636 16 16958 158 1591 993 2405 947 288 2567 1940 1508 224 527 930 548 546 5 1133 2901 741 580 55 1917 784 2131 1603 2616 878 1198 1568 776 2470 1826 1479,solve_branch_bound,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
636 16 16958 158 1591 993 2405 947 288 2567 1940 1508 224 527 930 548 546 5 1133 2901 741 580 55 1917 784 2131 1603 2616 878 1198 1568 776 2470 1826 1479,solve_greedy,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
636 16 16958 158 1591 993 2405 947 288 2567 1940 1508 224 527 930 548 546 5 1133 2901 741 580 55 1917 784 2131 1603 2616 878 1198 1568 776 2470 1826 1479,solve_dynamic_cost,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
637 16 22620 2042 511 271 2840 1644 1572 1117 2159 2107 2606 2915 2262 2462 1197 1715 2497 87 75 1680 1221 2340 2215 2711 563 2162 1734 2245 102 1260 2581 1518 1108,solve_bruteforce,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
637 16 22620 2042 511 271 2840 1644 1572 1117 2159 2107 2606 2915 2262 2462 1197 1715 2497 87 75 1680 1221 2340 2215 2711 563 2162 1734 2245 102 1260 2581 1518 1108,solve_branch_bound,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
637 16 22620 2042 511 271 2840 1644 1572 1117 2159 2107 2606 2915 2262 2462 1197 1715 2497 87 75 1680 1221 2340 2215 2711 563 2162 1734 2245 102 1260 2581 1518 1108,solve_greedy,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
637 16 22620 2042 511 271 2840 1644 1572 1117 2159 2107 2606 2915 2262 2462 1197 1715 2497 87 75 1680 1221 2340 2215 2711 563 2162 1734 2245 102 1260 2581 1518 1108,solve_dynamic_cost,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
638 16 24774 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011 2730 149 20 2792 2820 2724 2121 1286 737 1052 2454 2823 2386 1976 52 2067 1638 2005 1912,solve_bruteforce,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
638 16 24774 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011 2730 149 20 2792 2820 2724 2121 1286 737 1052 2454 2823 2386 1976 52 2067 1638 2005 1912,solve_branch_bound,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
638 16 24774 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011 2730 149 20 2792 2820 2724 2121 1286 737 1052 2454 2823 2386 1976 52 2067 1638 2005 1912,solve_greedy,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
638 16 24774 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011 2730 149 20 2792 2820 2724 2121 1286 737 1052 2454 2823 2386 1976 52 2067 1638 2005 1912,solve_dynamic_cost,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
639 16 15512 1525 1837 1180 315 339 987 452 2748 2 1544 1753 2038 2893 2304 2458 138 466 2951 466 1384 196 2733 2489 2584 1195 1067 1977 2711 1821 2312 179 858,solve_bruteforce,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
639 16 15512 1525 1837 1180 315 339 987 452 2748 2 1544 1753 2038 2893 2304 2458 138 466 2951 466 1384 196 2733 2489 2584 1195 1067 1977 2711 1821 2312 179 858,solve_branch_bound,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
639 16 15512 1525 1837 1180 315 339 987 452 2748 2 1544 1753 2038 2893 2304 2458 138 466 2951 466 1384 196 2733 2489 2584 1195 1067 1977 2711 1821 2312 179 858,solve_greedy,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
639 16 15512 1525 1837 1180 315 339 987 452 2748 2 1544 1753 2038 2893 2304 2458 138 466 2951 466 1384 196 2733 2489 2584 1195 1067 1977 2711 1821 2312 179 858,solve_dynamic_cost,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
640 16 14929 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036 808 235,solve_bruteforce,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
640 16 14929 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036 808 235,solve_branch_bound,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
640 16 14929 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036 808 235,solve_greedy,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
640 16 14929 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036 808 235,solve_dynamic_cost,-I 631 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
641 16 19121 431 265 2156 2202 765 874 1024 979 570 442 2322 2283 738 916 2868 2868 928 983 242 507 2902 2905 1820 1896 1801 1858 1240 1228 2603 2615 1492 1484,solve_bruteforce,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
641 16 19121 431 265 2156 2202 765 874 1024 979 570 442 2322 2283 738 916 2868 2868 928 983 242 507 2902 2905 1820 1896 1801 1858 1240 1228 2603 2615 1492 1484,solve_branch_bound,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
641 16 19121 431 265 2156 2202 765 874 1024 979 570 442 2322 2283 738 916 2868 2868 928 983 242 507 2902 2905 1820 1896 1801 1858 1240 1228 2603 2615 1492 1484,solve_greedy,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
641 16 19121 431 265 2156 2202 765 874 1024 979 570 442 2322 2283 738 916 2868 2868 928 983 242 507 2902 2905 1820 1896 1801 1858 1240 1228 2603 2615 1492 1484,solve_dynamic_cost,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
642 16 18696 1767 1724 1043 1230 563 431 997 821 2269 2310 802 952 345 230 1135 1101 2954 2951 276 429 2682 2684 1865 1902 1322 1438 2341 2367 317 75 2692 2687,solve_bruteforce,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
642 16 18696 1767 1724 1043 1230 563 431 997 821 2269 2310 802 952 345 230 1135 1101 2954 2951 276 429 2682 2684 1865 1902 1322 1438 2341 2367 317 75 2692 2687,solve_branch_bound,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
642 16 18696 1767 1724 1043 1230 563 431 997 821 2269 2310 802 952 345 230 1135 1101 2954 2951 276 429 2682 2684 1865 1902 1322 1438 2341 2367 317 75 2692 2687,solve_greedy,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
642 16 18696 1767 1724 1043 1230 563 431 997 821 2269 2310 802 952 345 230 1135 1101 2954 2951 276 429 2682 2684 1865 1902 1322 1438 2341 2367 317 75 2692 2687,solve_dynamic_cost,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
643 16 18274 227 28 2129 2091 27 72 1156 972 310 475 1104 1058 2922 2923 1270 1275 2325 2296 369 232 1699 1719 2546 2576 178 334 2398 2357 2464 2487 1719 1681,solve_bruteforce,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
643 16 18274 227 28 2129 2091 27 72 1156 972 310 475 1104 1058 2922 2923 1270 1275 2325 2296 369 232 1699 1719 2546 2576 178 334 2398 2357 2464 2487 1719 1681,solve_branch_bound,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
643 16 18274 227 28 2129 2091 27 72 1156 972 310 475 1104 1058 2922 2923 1270 1275 2325 2296 369 232 1699 1719 2546 2576 178 334 2398 2357 2464 2487 1719 1681,solve_greedy,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
643 16 18274 227 28 2129 2091 27 72 1156 972 310 475 1104 1058 2922 2923 1270 1275 2325 2296 369 232 1699 1719 2546 2576 178 334 2398 2357 2464 2487 1719 1681,solve_dynamic_cost,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
644 16 23526 2624 2643 1896 1838 2409 2392 2070 2006 2554 2513 2413 2384 394 246 2542 2545 592 668 1534 1515 1129 1293 498 262 2070 2009 2063 2095 1702 1787 2918 2911,solve_bruteforce,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
644 16 23526 2624 2643 1896 1838 2409 2392 2070 2006 2554 2513 2413 2384 394 246 2542 2545 592 668 1534 1515 1129 1293 498 262 2070 2009 2063 2095 1702 1787 2918 2911,solve_branch_bound,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
644 16 23526 2624 2643 1896 1838 2409 2392 2070 2006 2554 2513 2413 2384 394 246 2542 2545 592 668 1534 1515 1129 1293 498 262 2070 2009 2063 2095 1702 1787 2918 2911,solve_greedy,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
644 16 23526 2624 2643 1896 1838 2409 2392 2070 2006 2554 2513 2413 2384 394 246 2542 2545 592 668 1534 1515 1129 1293 498 262 2070 2009 2063 2095 1702 1787 2918 2911,solve_dynamic_cost,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
645 16 18869 220 137 2632 2631 2453 2464 1013 894 873 988 1648 1714 2605 2631 390 179 2780 2787 500 680 66 111 1973 2065 1213 1356 8 25 2252 2206 2961 2958,solve_bruteforce,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
645 16 18869 220 137 2632 2631 2453 2464 1013 894 873 988 1648 1714 2605 2631 390 179 2780 2787 500 680 66 111 1973 2065 1213 1356 8 25 2252 2206 2961 2958,solve_branch_bound,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
645 16 18869 220 137 2632 2631 2453 2464 1013 894 873 988 1648 1714 2605 2631 390 179 2780 2787 500 680 66 111 1973 2065 1213 1356 8 25 2252 2206 2961 2958,solve_greedy,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
645 16 18869 220 137 2632 2631 2453 2464 1013 894 873 988 1648 1714 2605 2631 390 179 2780 2787 500 680 66 111 1973 2065 1213 1356 8 25 2252 2206 2961 2958,solve_dynamic_cost,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
646 16 14908 1591 1543 2405 2383 288 480 1940 1940 224 44 930 799 546 301 1133 1308 741 602 55 137 784 877 1603 1707 878 835 1568 1499 2470 2482 1479 1520,solve_bruteforce,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
646 16 14908 1591 1543 2405 2383 288 480 1940 1940 224 44 930 799 546 301 1133 1308 741 602 55 137 784 877 1603 1707 878 835 1568 1499 2470 2482 1479 1520,solve_branch_bound,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
646 16 14908 1591 1543 2405 2383 288 480 1940 1940 224 44 930 799 546 301 1133 1308 741 602 55 137 784 877 1603 1707 878 835 1568 1499 2470 2482 1479 1520,solve_greedy,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
646 16 14908 1591 1543 2405 2383 288 480 1940 1940 224 44 930 799 546 301 1133 1308 741 602 55 137 784 877 1603 1707 878 835 1568 1499 2470 2482 1479 1520,solve_dynamic_cost,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
647 16 20194 511 306 2840 2842 1572 1535 2159 2193 2606 2643 2262 2309 1197 1223 2497 2450 75 110 1221 1321 2215 2278 563 670 1734 1797 102 56 2581 2582 1108 1206,solve_bruteforce,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
647 16 20194 511 306 2840 2842 1572 1535 2159 2193 2606 2643 2262 2309 1197 1223 2497 2450 75 110 1221 1321 2215 2278 563 670 1734 1797 102 56 2581 2582 1108 1206,solve_branch_bound,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
647 16 20194 511 306 2840 2842 1572 1535 2159 2193 2606 2643 2262 2309 1197 1223 2497 2450 75 110 1221 1321 2215 2278 563 670 1734 1797 102 56 2581 2582 1108 1206,solve_greedy,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
647 16 20194 511 306 2840 2842 1572 1535 2159 2193 2606 2643 2262 2309 1197 1223 2497 2450 75 110 1221 1321 2215 2278 563 670 1734 1797 102 56 2581 2582 1108 1206,solve_dynamic_cost,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
648 16 17580 823 842 5 204 2772 2793 1769 1774 795 872 17 262 149 395 2820 2834 2121 2108 737 669 2454 2502 2386 2405 52 164 1638 1684 1912 1997 1525 1558,solve_bruteforce,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
648 16 17580 823 842 5 204 2772 2793 1769 1774 795 872 17 262 149 395 2820 2834 2121 2108 737 669 2454 2502 2386 2405 52 164 1638 1684 1912 1997 1525 1558,solve_branch_bound,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
648 16 17580 823 842 5 204 2772 2793 1769 1774 795 872 17 262 149 395 2820 2834 2121 2108 737 669 2454 2502 2386 2405 52 164 1638 1684 1912 1997 1525 1558,solve_greedy,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
648 16 17580 823 842 5 204 2772 2793 1769 1774 795 872 17 262 149 395 2820 2834 2121 2108 737 669 2454 2502 2386 2405 52 164 1638 1684 1912 1997 1525 1558,solve_dynamic_cost,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
649 16 16314 315 107 987 846 2748 2723 1544 1568 2038 2127 2304 2348 138 415 466 446 196 427 2489 2526 1195 1143 1977 2060 1821 1885 179 59 429 502 1567 1475,solve_bruteforce,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
649 16 16314 315 107 987 846 2748 2723 1544 1568 2038 2127 2304 2348 138 415 466 446 196 427 2489 2526 1195 1143 1977 2060 1821 1885 179 59 429 502 1567 1475,solve_branch_bound,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
649 16 16314 315 107 987 846 2748 2723 1544 1568 2038 2127 2304 2348 138 415 466 446 196 427 2489 2526 1195 1143 1977 2060 1821 1885 179 59 429 502 1567 1475,solve_greedy,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
649 16 16314 315 107 987 846 2748 2723 1544 1568 2038 2127 2304 2348 138 415 466 446 196 427 2489 2526 1195 1143 1977 2060 1821 1885 179 59 429 502 1567 1475,solve_dynamic_cost,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
650 16 14395 2257 2204 1007 848 770 663 1415 1538 178 442 1245 1314 1237 1311 1162 1000 1605 1698 2894 2895 1046 973 39 228 536 460 808 623 1113 1249 682 568,solve_bruteforce,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
650 16 14395 2257 2204 1007 848 770 663 1415 1538 178 442 1245 1314 1237 1311 1162 1000 1605 1698 2894 2895 1046 973 39 228 536 460 808 623 1113 1249 682 568,solve_branch_bound,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
650 16 14395 2257 2204 1007 848 770 663 1415 1538 178 442 1245 1314 1237 1311 1162 1000 1605 1698 2894 2895 1046 973 39 228 536 460 808 623 1113 1249 682 568,solve_greedy,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
650 16 14395 2257 2204 1007 848 770 663 1415 1538 178 442 1245 1314 1237 1311 1162 1000 1605 1698 2894 2895 1046 973 39 228 536 460 808 623 1113 1249 682 568,solve_dynamic_cost,-I 641 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
651 16 18172 431 688 529 776 2156 2241 2306 2376 765 988 2237 2313 1024 1222 1157 1341 570 813 709 938 2322 2390 631 868 738 964 2686 2718 2868 2881 1587 1729,solve_bruteforce,-I 651 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
651 16 18172 431 688 529 776 2156 2241 2306 2376 765 988 2237 2313 1024 1222 1157 1341 570 813 709 938 2322 2390 631 868 738 964 2686 2718 2868 2881 1587 1729,solve_branch_bound,-I 651 -N 10 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
